id;train_loss;train_acc;val_acc;val_loss
0;1.674557;0.437500;-1.000000;
1;0.889043;0.812500;-1.000000;
2;0.849059;0.812500;-1.000000;
3;0.740562;0.812500;-1.000000;
4;1.105474;0.750000;-1.000000;
5;0.797484;0.812500;-1.000000;
6;0.617998;0.875000;-1.000000;
7;0.791647;0.812500;-1.000000;
8;1.015274;0.750000;-1.000000;
9;1.180719;0.687500;-1.000000;
10;1.469524;0.562500;-1.000000;
11;1.207835;0.687500;-1.000000;
12;0.918379;0.812500;-1.000000;
13;1.485141;0.562500;-1.000000;
14;0.972932;0.750000;-1.000000;
15;0.778018;0.812500;-1.000000;
16;1.462312;0.562500;-1.000000;
17;0.945407;0.750000;-1.000000;
18;0.527953;0.937500;-1.000000;
19;0.199011;1.000000;-1.000000;
20;1.018939;0.750000;-1.000000;
21;0.604938;0.875000;-1.000000;
22;0.793422;0.812500;-1.000000;
23;0.957269;0.750000;-1.000000;
24;0.537620;0.875000;-1.000000;
25;1.645463;0.562500;-1.000000;
26;0.669318;0.875000;-1.000000;
27;0.792016;0.812500;-1.000000;
28;0.565780;0.875000;-1.000000;
29;0.196681;1.000000;-1.000000;
30;1.071602;0.750000;-1.000000;
31;0.598798;0.875000;-1.000000;
32;1.622276;0.562500;-1.000000;
33;0.671631;0.875000;-1.000000;
34;0.213395;1.000000;-1.000000;
35;0.734497;0.812500;-1.000000;
36;0.822122;0.812500;-1.000000;
37;0.517981;0.875000;-1.000000;
38;0.348049;0.937500;-1.000000;
39;0.371681;0.937500;-1.000000;
40;1.455174;0.625000;-1.000000;
41;1.147899;0.687500;-1.000000;
42;0.659144;0.875000;-1.000000;
43;1.081798;0.687500;-1.000000;
44;0.961957;0.750000;-1.000000;
45;1.399668;0.562500;-1.000000;
46;0.760512;0.812500;-1.000000;
47;0.792564;0.812500;-1.000000;
48;1.201591;0.687500;-1.000000;
49;1.046589;0.687500;-1.000000;
50;0.789188;0.812500;-1.000000;
51;1.059776;0.687500;-1.000000;
52;0.637748;0.875000;-1.000000;
53;0.401719;0.937500;-1.000000;
54;0.584772;0.875000;-1.000000;
55;1.373948;0.625000;-1.000000;
56;1.366927;0.562500;-1.000000;
57;0.876529;0.812500;-1.000000;
58;1.609759;0.500000;-1.000000;
59;0.917422;0.750000;-1.000000;
60;0.472325;0.937500;-1.000000;
61;0.230437;1.000000;-1.000000;
62;0.771445;0.812500;-1.000000;
63;1.147931;0.687500;-1.000000;
64;1.239339;0.625000;-1.000000;
65;1.201765;0.687500;-1.000000;
66;0.660288;0.812500;-1.000000;
67;1.159905;0.625000;-1.000000;
68;1.082350;0.750000;-1.000000;
69;0.816846;0.812500;-1.000000;
70;1.110878;0.687500;-1.000000;
71;0.710004;0.812500;-1.000000;
72;0.750711;0.812500;-1.000000;
73;0.759282;0.812500;-1.000000;
74;0.914969;0.750000;-1.000000;
75;0.731037;0.812500;-1.000000;
76;0.565876;0.875000;-1.000000;
77;0.714345;0.812500;-1.000000;
78;0.976076;0.750000;-1.000000;
79;1.202299;0.687500;-1.000000;
80;1.428726;0.562500;-1.000000;
81;1.089671;0.687500;-1.000000;
82;0.740851;0.812500;-1.000000;
83;1.317811;0.562500;-1.000000;
84;1.049728;0.750000;-1.000000;
85;0.738773;0.812500;-1.000000;
86;1.371806;0.562500;-1.000000;
87;0.846929;0.750000;-1.000000;
88;0.533433;0.937500;-1.000000;
89;0.199146;1.000000;-1.000000;
90;0.951100;0.750000;-1.000000;
91;0.573564;0.875000;-1.000000;
92;0.693174;0.812500;-1.000000;
93;0.885559;0.750000;-1.000000;
94;0.566625;0.875000;-1.000000;
95;1.601264;0.562500;-1.000000;
96;0.622279;0.875000;-1.000000;
97;0.712720;0.812500;-1.000000;
98;0.598829;0.875000;-1.000000;
99;0.181351;1.000000;-1.000000;
100;0.933614;0.750000;-1.000000;
101;0.537379;0.875000;-1.000000;
102;1.600128;0.562500;-1.000000;
103;0.585024;0.875000;-1.000000;
104;0.218384;1.000000;-1.000000;
105;0.712074;0.812500;-1.000000;
106;0.729857;0.812500;-1.000000;
107;0.517618;0.875000;-1.000000;
108;0.351950;0.937500;-1.000000;
109;0.367913;0.937500;-1.000000;
110;1.265311;0.625000;-1.000000;
111;1.064269;0.687500;-1.000000;
112;0.629806;0.875000;-1.000000;
113;1.062473;0.687500;-1.000000;
114;0.812419;0.750000;-1.000000;
115;1.271228;0.562500;-1.000000;
116;0.706532;0.812500;-1.000000;
117;0.736031;0.812500;-1.000000;
118;1.083952;0.687500;-1.000000;
119;1.013683;0.687500;-1.000000;
120;0.685432;0.812500;-1.000000;
121;1.096534;0.687500;-1.000000;
122;0.588950;0.875000;-1.000000;
123;0.351363;0.937500;-1.000000;
124;0.523729;0.875000;-1.000000;
125;1.347630;0.625000;-1.000000;
126;1.326343;0.562500;-1.000000;
127;0.731080;0.812500;-1.000000;
128;1.400664;0.500000;-1.000000;
129;0.840533;0.750000;-1.000000;
130;0.542561;0.937500;-1.000000;
131;0.175314;1.000000;-1.000000;
132;0.644038;0.812500;-1.000000;
133;1.048004;0.687500;-1.000000;
134;1.070527;0.625000;-1.000000;
135;1.123617;0.687500;-1.000000;
136;0.624576;0.812500;-1.000000;
137;1.039457;0.687500;-1.000000;
138;1.064163;0.750000;-1.000000;
139;0.865787;0.812500;-1.000000;
140;1.056821;0.687500;-1.000000;
141;0.678363;0.812500;-1.000000;
142;0.617103;0.812500;-1.000000;
143;0.685296;0.812500;-1.000000;
144;0.875458;0.750000;-1.000000;
145;0.666317;0.812500;-1.000000;
146;0.420860;0.875000;-1.000000;
147;0.609296;0.812500;-1.000000;
148;0.955596;0.750000;-1.000000;
149;0.986357;0.687500;-1.000000;
150;1.207874;0.562500;-1.000000;
151;1.158200;0.687500;-1.000000;
152;0.789280;0.812500;-1.000000;
153;1.433892;0.562500;-1.000000;
154;0.981284;0.687500;-1.000000;
155;0.799057;0.812500;-1.000000;
156;1.186378;0.562500;-1.000000;
157;0.844186;0.750000;-1.000000;
158;0.440515;0.937500;-1.000000;
159;0.190640;1.000000;-1.000000;
160;0.961581;0.750000;-1.000000;
161;0.535026;0.875000;-1.000000;
162;0.726489;0.812500;-1.000000;
163;0.863724;0.750000;-1.000000;
164;0.543785;0.875000;-1.000000;
165;1.462834;0.562500;-1.000000;
166;0.552388;0.875000;-1.000000;
167;0.713820;0.812500;-1.000000;
168;0.629003;0.875000;-1.000000;
169;0.204573;1.000000;-1.000000;
170;0.948502;0.750000;-1.000000;
171;0.495564;0.875000;-1.000000;
172;1.526632;0.562500;-1.000000;
173;0.546979;0.875000;-1.000000;
174;0.243851;1.000000;-1.000000;
175;0.640910;0.812500;-1.000000;
176;0.655140;0.812500;-1.000000;
177;0.446957;0.875000;-1.000000;
178;0.300988;0.937500;-1.000000;
179;0.362361;0.937500;-1.000000;
180;1.185490;0.625000;-1.000000;
181;0.920058;0.687500;-1.000000;
182;0.586189;0.875000;-1.000000;
183;0.883991;0.687500;-1.000000;
184;0.758148;0.750000;-1.000000;
185;1.097421;0.562500;-1.000000;
186;0.690665;0.812500;-1.000000;
187;0.701579;0.812500;-1.000000;
188;0.942774;0.687500;-1.000000;
189;0.859852;0.687500;-1.000000;
190;0.644901;0.812500;-1.000000;
191;1.005957;0.687500;-1.000000;
192;0.577278;0.875000;-1.000000;
193;0.297268;0.937500;-1.000000;
194;0.449313;0.875000;-1.000000;
195;1.206240;0.625000;-1.000000;
196;1.161209;0.562500;-1.000000;
197;0.727413;0.750000;-1.000000;
198;1.404640;0.562500;-1.000000;
199;0.784168;0.812500;-1.000000;
200;0.503239;0.937500;-1.000000;
201;0.208628;1.000000;-1.000000;
202;0.665884;0.812500;-1.000000;
203;0.992914;0.687500;-1.000000;
204;1.165644;0.562500;-1.000000;
205;0.936587;0.687500;-1.000000;
206;0.522359;0.875000;-1.000000;
207;0.903794;0.625000;-1.000000;
208;0.995183;0.750000;-1.000000;
209;0.724389;0.812500;-1.000000;
210;0.908977;0.687500;-1.000000;
211;0.724716;0.812500;-1.000000;
212;0.597389;0.812500;-1.000000;
213;0.594213;0.812500;-1.000000;
214;0.834596;0.750000;-1.000000;
215;0.646614;0.812500;-1.000000;
216;0.497228;0.875000;-1.000000;
217;0.525711;0.812500;-1.000000;
218;0.870487;0.750000;-1.000000;
219;0.938661;0.687500;-1.000000;
220;1.247854;0.500000;-1.000000;
221;1.114832;0.687500;-1.000000;
222;0.612943;0.812500;-1.000000;
223;1.286346;0.562500;-1.000000;
224;0.825536;0.750000;-1.000000;
225;0.761931;0.812500;-1.000000;
226;1.067116;0.562500;-1.000000;
227;0.806676;0.750000;-1.000000;
228;0.379741;0.937500;-1.000000;
229;0.215794;1.000000;-1.000000;
230;0.857926;0.750000;-1.000000;
231;0.545099;0.875000;-1.000000;
232;0.686552;0.812500;-1.000000;
233;0.820708;0.750000;-1.000000;
234;0.509589;0.875000;-1.000000;
235;1.450982;0.562500;-1.000000;
236;0.475111;0.875000;-1.000000;
237;0.703948;0.812500;-1.000000;
238;0.603696;0.875000;-1.000000;
239;0.224266;1.000000;-1.000000;
240;0.956398;0.750000;-1.000000;
241;0.414340;0.875000;-1.000000;
242;1.306172;0.562500;-1.000000;
243;0.525123;0.875000;-1.000000;
244;0.225349;1.000000;-1.000000;
245;0.553660;0.812500;-1.000000;
246;0.646218;0.812500;-1.000000;
247;0.490850;0.875000;-1.000000;
248;0.241122;0.937500;-1.000000;
249;0.342234;0.937500;-1.000000;
250;0.945434;0.625000;-1.000000;
251;0.865989;0.687500;-1.000000;
252;0.486303;0.875000;-1.000000;
