id;train_loss;train_acc;val_acc;val_loss
0;1.140931;0.766071;0.787500;
1;0.894142;0.775000;0.787500;
2;0.881527;0.775000;0.787500;
3;0.858985;0.775000;0.787500;
4;0.827874;0.775000;0.787500;
5;0.815503;0.775000;0.787500;
6;0.799642;0.775000;0.787500;
7;0.775455;0.774107;0.783333;
8;0.759781;0.775000;0.783333;
9;0.746318;0.777679;0.787500;
10;0.741800;0.777679;0.791667;
11;0.733897;0.776786;0.787500;
12;0.709307;0.781250;0.791667;
13;0.699454;0.783036;0.791667;
14;0.707590;0.783036;0.795833;
15;0.685848;0.789286;0.808333;
16;0.676990;0.793750;0.795833;
17;0.670848;0.793750;0.795833;
18;0.643833;0.794643;0.795833;
19;0.650801;0.790179;0.795833;
20;0.649354;0.799107;0.795833;
21;0.647075;0.792857;0.800000;
22;0.633066;0.800893;0.804167;
23;0.626580;0.798214;0.804167;
24;0.614177;0.799107;0.800000;
25;0.590045;0.804464;0.804167;
26;0.600377;0.801786;0.800000;
27;0.576862;0.806250;0.800000;
28;0.564241;0.798214;0.791667;
29;0.571327;0.801786;0.808333;
30;0.554921;0.811607;0.800000;
31;0.560717;0.800893;0.791667;
32;0.556109;0.803571;0.808333;
33;0.528542;0.799107;0.808333;
34;0.534294;0.803571;0.820833;
35;0.509232;0.815179;0.808333;
36;0.499970;0.810714;0.795833;
37;0.506902;0.818750;0.808333;
38;0.507154;0.814286;0.795833;
39;0.507644;0.815179;0.791667;
40;0.491394;0.818750;0.812500;
41;0.483143;0.825893;0.791667;
42;0.494426;0.819643;0.820833;
43;0.490958;0.819643;0.812500;
44;0.455702;0.824107;0.820833;
45;0.439641;0.841071;0.812500;
46;0.446089;0.839286;0.829167;
47;0.409824;0.843750;0.825000;
48;0.434698;0.832143;0.820833;
49;0.424837;0.840179;0.833333;
50;0.439475;0.832143;0.820833;
51;0.422284;0.835714;0.800000;
52;0.418666;0.849107;0.841667;
53;0.416679;0.847321;0.825000;
54;0.413973;0.843750;0.833333;
55;0.386543;0.845536;0.820833;
56;0.400804;0.847321;0.837500;
57;0.388195;0.850893;0.829167;
58;0.382539;0.847321;0.829167;
59;0.373999;0.866964;0.837500;
60;0.385857;0.853571;0.833333;
61;0.378486;0.856250;0.800000;
62;0.372419;0.859821;0.825000;
63;0.369734;0.850893;0.833333;
64;0.360374;0.853571;0.837500;
65;0.339270;0.871429;0.841667;
66;0.345896;0.858929;0.829167;
67;0.340511;0.865179;0.820833;
68;0.345167;0.864286;0.804167;
69;0.329565;0.866964;0.829167;
70;0.331873;0.869643;0.829167;
71;0.336895;0.868750;0.845833;
72;0.338670;0.866071;0.833333;
73;0.324551;0.865179;0.820833;
74;0.329524;0.871429;0.841667;
75;0.286183;0.886607;0.845833;
76;0.323681;0.864286;0.837500;
77;0.296921;0.884821;0.837500;
78;0.305252;0.871429;0.858333;
79;0.265336;0.887500;0.858333;
80;0.327304;0.877679;0.833333;
81;0.294767;0.887500;0.850000;
82;0.266057;0.894643;0.854167;
83;0.272993;0.891071;0.858333;
84;0.280290;0.886607;0.850000;
85;0.288724;0.887500;0.854167;
86;0.291412;0.884821;0.858333;
87;0.287709;0.885714;0.841667;
88;0.259551;0.887500;0.841667;
89;0.265044;0.896429;0.858333;
