id;train_loss;train_acc;val_acc;val_loss
0;1.059586;0.716071;0.787500;
1;0.890119;0.775000;0.787500;
2;0.841741;0.775000;0.787500;
3;0.807004;0.775000;0.787500;
4;0.763056;0.775000;0.791667;
5;0.711745;0.776786;0.795833;
6;0.674023;0.777679;0.800000;
7;0.630006;0.783929;0.795833;
8;0.595495;0.789286;0.795833;
9;0.569435;0.795536;0.791667;
10;0.540861;0.791964;0.800000;
11;0.512875;0.799107;0.808333;
12;0.493340;0.810714;0.804167;
13;0.462787;0.817857;0.783333;
14;0.438816;0.827679;0.775000;
15;0.425435;0.831250;0.787500;
16;0.414792;0.837500;0.787500;
17;0.385235;0.848214;0.812500;
18;0.384829;0.842857;0.770833;
19;0.379409;0.842857;0.795833;
20;0.346954;0.862500;0.783333;
21;0.324504;0.865179;0.787500;
22;0.320127;0.868750;0.816667;
23;0.308723;0.875893;0.800000;
24;0.314334;0.867857;0.795833;
25;0.282794;0.878571;0.808333;
26;0.263867;0.897321;0.841667;
27;0.260080;0.898214;0.808333;
28;0.260449;0.894643;0.854167;
29;0.237923;0.905357;0.804167;
30;0.242623;0.905357;0.833333;
31;0.228548;0.908929;0.816667;
32;0.211352;0.916964;0.862500;
33;0.224223;0.916964;0.829167;
34;0.198917;0.917857;0.845833;
35;0.203329;0.916964;0.833333;
36;0.197509;0.922321;0.820833;
37;0.194146;0.927679;0.841667;
38;0.166296;0.935714;0.825000;
39;0.176117;0.941964;0.862500;
40;0.175570;0.931250;0.808333;
41;0.166049;0.941071;0.820833;
42;0.177160;0.941071;0.854167;
43;0.150132;0.950000;0.866667;
44;0.161525;0.938393;0.866667;
45;0.157600;0.941071;0.862500;
46;0.127590;0.958036;0.829167;
47;0.130597;0.953571;0.850000;
48;0.127637;0.963393;0.895833;
49;0.124498;0.954464;0.841667;
50;0.111375;0.966964;0.841667;
51;0.117472;0.965179;0.866667;
52;0.114318;0.960714;0.866667;
53;0.108370;0.964286;0.845833;
54;0.099545;0.963393;0.858333;
55;0.091249;0.975000;0.866667;
56;0.105357;0.966071;0.862500;
57;0.099654;0.966071;0.862500;
58;0.091830;0.968750;0.845833;
59;0.098992;0.961607;0.862500;
60;0.096945;0.963393;0.866667;
61;0.100218;0.966964;0.829167;
62;0.069841;0.976786;0.841667;
63;0.071957;0.976786;0.866667;
64;0.067921;0.978571;0.854167;
65;0.072959;0.976786;0.829167;
66;0.065195;0.978571;0.854167;
67;0.074409;0.974107;0.858333;
68;0.063480;0.978571;0.862500;
69;0.063113;0.979464;0.879167;
70;0.073250;0.979464;0.854167;
71;0.069707;0.973214;0.866667;
72;0.053875;0.983929;0.883333;
73;0.055791;0.982143;0.883333;
74;0.050421;0.982143;0.858333;
75;0.052317;0.980357;0.870833;
76;0.055175;0.982143;0.875000;
77;0.049048;0.983036;0.850000;
78;0.047950;0.983036;0.875000;
79;0.061420;0.980357;0.875000;
80;0.048749;0.985714;0.875000;
81;0.041228;0.989286;0.870833;
82;0.042718;0.982143;0.862500;
83;0.045014;0.986607;0.845833;
84;0.035822;0.988393;0.870833;
85;0.039806;0.987500;0.858333;
86;0.050369;0.983036;0.887500;
87;0.034863;0.988393;0.883333;
88;0.048139;0.983929;0.883333;
89;0.032372;0.986607;0.858333;
90;0.037651;0.986607;0.883333;
91;0.049039;0.985714;0.862500;
92;0.028630;0.992857;0.879167;
93;0.031991;0.988393;0.883333;
94;0.031693;0.991071;0.875000;
95;0.023803;0.994643;0.875000;
96;0.030186;0.993750;0.875000;
97;0.027477;0.988393;0.854167;
98;0.033401;0.991071;0.879167;
99;0.032175;0.991964;0.887500;
100;0.023730;0.991964;0.887500;
101;0.032715;0.987500;0.866667;
102;0.037274;0.990179;0.879167;
103;0.025435;0.991071;0.879167;
104;0.027343;0.991071;0.875000;
105;0.031420;0.990179;0.879167;
106;0.026189;0.991071;0.879167;
107;0.029922;0.986607;0.854167;
108;0.025759;0.993750;0.854167;
109;0.023272;0.994643;0.900000;
110;0.033125;0.989286;0.879167;
111;0.016119;0.995536;0.891667;
112;0.025720;0.991071;0.887500;
113;0.031824;0.988393;0.891667;
114;0.019859;0.993750;0.879167;
115;0.019001;0.994643;0.875000;
116;0.018867;0.995536;0.858333;
117;0.020005;0.993750;0.891667;
118;0.027569;0.991071;0.887500;
119;0.029212;0.991071;0.879167;
120;0.018978;0.992857;0.879167;
121;0.021336;0.995536;0.883333;
122;0.016039;0.996429;0.883333;
123;0.021232;0.992857;0.891667;
124;0.031346;0.995536;0.895833;
125;0.019807;0.993750;0.891667;
126;0.015547;0.993750;0.904167;
