id;train_loss;train_acc;val_acc;val_loss
0;0.906393;0.772321;0.787500;
1;0.833765;0.775893;0.787500;
2;0.785591;0.778571;0.787500;
3;0.747402;0.775893;0.787500;
4;0.706976;0.777679;0.795833;
5;0.681781;0.778571;0.795833;
6;0.668700;0.777679;0.795833;
7;0.641811;0.781250;0.800000;
8;0.617598;0.784821;0.804167;
9;0.605941;0.776786;0.800000;
10;0.602684;0.785714;0.804167;
11;0.574884;0.788393;0.808333;
12;0.565679;0.783929;0.816667;
13;0.556746;0.788393;0.808333;
14;0.516494;0.807143;0.825000;
15;0.503229;0.806250;0.833333;
16;0.509354;0.803571;0.825000;
17;0.490025;0.813393;0.837500;
18;0.474470;0.814286;0.837500;
19;0.475001;0.818750;0.833333;
20;0.436271;0.836607;0.850000;
21;0.438520;0.834821;0.845833;
22;0.407016;0.845536;0.825000;
23;0.417157;0.847321;0.866667;
24;0.403812;0.836607;0.862500;
25;0.382400;0.848214;0.841667;
26;0.386858;0.845536;0.866667;
27;0.375109;0.855357;0.858333;
28;0.376362;0.858929;0.841667;
29;0.348456;0.862500;0.866667;
30;0.318917;0.874107;0.866667;
31;0.351021;0.867857;0.858333;
32;0.326050;0.871429;0.866667;
33;0.324869;0.877679;0.879167;
34;0.324937;0.866071;0.862500;
35;0.338201;0.862500;0.875000;
36;0.322524;0.875000;0.879167;
37;0.309670;0.877679;0.875000;
38;0.275778;0.887500;0.891667;
39;0.307264;0.873214;0.870833;
40;0.266895;0.900893;0.879167;
41;0.270012;0.893750;0.904167;
42;0.261732;0.895536;0.895833;
43;0.257456;0.910714;0.908333;
44;0.242758;0.906250;0.895833;
45;0.257087;0.894643;0.908333;
46;0.251483;0.900893;0.895833;
47;0.226710;0.908929;0.883333;
48;0.254793;0.898214;0.883333;
49;0.244768;0.901786;0.895833;
50;0.219569;0.919643;0.895833;
51;0.210609;0.918750;0.908333;
52;0.206560;0.920536;0.908333;
53;0.223903;0.912500;0.908333;
54;0.226010;0.910714;0.908333;
55;0.214730;0.908929;0.916667;
56;0.230346;0.916964;0.916667;
57;0.202797;0.927679;0.891667;
58;0.180878;0.933929;0.908333;
59;0.192760;0.926786;0.908333;
60;0.192795;0.936607;0.920833;
61;0.185024;0.930357;0.925000;
62;0.194910;0.926786;0.912500;
63;0.176140;0.931250;0.920833;
64;0.189571;0.938393;0.929167;
65;0.187759;0.934821;0.916667;
66;0.206215;0.911607;0.916667;
67;0.171998;0.934821;0.916667;
68;0.181500;0.931250;0.933333;
69;0.162928;0.939286;0.908333;
70;0.182699;0.933929;0.929167;
71;0.189185;0.936607;0.912500;
72;0.175945;0.932143;0.925000;
73;0.167148;0.935714;0.933333;
74;0.165622;0.931250;0.933333;
75;0.150079;0.948214;0.920833;
76;0.143771;0.946429;0.929167;
77;0.146522;0.947321;0.920833;
78;0.151730;0.941071;0.929167;
79;0.144319;0.945536;0.916667;
80;0.123613;0.954464;0.933333;
81;0.127798;0.955357;0.879167;
82;0.151121;0.944643;0.929167;
83;0.131491;0.951786;0.929167;
84;0.139163;0.949107;0.929167;
85;0.134509;0.946429;0.916667;
86;0.117861;0.956250;0.933333;
87;0.121191;0.952679;0.925000;
88;0.136868;0.941964;0.912500;
89;0.116862;0.957143;0.912500;
90;0.118655;0.962500;0.920833;
91;0.125729;0.953571;0.895833;
92;0.120398;0.959821;0.904167;
93;0.110896;0.964286;0.937500;
94;0.138934;0.950893;0.916667;
95;0.115716;0.958929;0.925000;
96;0.124712;0.952679;0.916667;
97;0.103992;0.966071;0.916667;
98;0.121027;0.951786;0.925000;
99;0.113254;0.959821;0.937500;
100;0.109204;0.958036;0.945833;
101;0.120778;0.947321;0.920833;
102;0.107385;0.958929;0.933333;
103;0.098838;0.962500;0.929167;
104;0.093305;0.966964;0.916667;
105;0.093471;0.972321;0.895833;
106;0.103060;0.959821;0.912500;
107;0.089772;0.961607;0.937500;
108;0.121118;0.956250;0.925000;
109;0.091623;0.966964;0.925000;
110;0.095822;0.963393;0.945833;
111;0.091280;0.966964;0.945833;
112;0.084347;0.971429;0.904167;
113;0.095687;0.959821;0.925000;
114;0.090522;0.963393;0.929167;
115;0.100015;0.958929;0.945833;
116;0.082681;0.966071;0.937500;
117;0.089227;0.968750;0.937500;
118;0.090701;0.967857;0.925000;
119;0.080202;0.969643;0.950000;
120;0.115942;0.954464;0.929167;
121;0.086976;0.969643;0.950000;
122;0.082856;0.967857;0.933333;
123;0.102340;0.962500;0.933333;
124;0.094768;0.958929;0.958333;
125;0.073327;0.971429;0.941667;
126;0.092575;0.966071;0.945833;
127;0.071989;0.976786;0.950000;
128;0.063701;0.981250;0.933333;
129;0.069405;0.975000;0.920833;
130;0.091508;0.962500;0.954167;
131;0.108865;0.967857;0.912500;
132;0.074215;0.970536;0.929167;
133;0.081600;0.968750;0.933333;
134;0.064857;0.971429;0.929167;
135;0.073907;0.975893;0.925000;
136;0.076357;0.975893;0.920833;
137;0.073998;0.968750;0.941667;
138;0.069472;0.974107;0.929167;
139;0.066170;0.975893;0.937500;
140;0.104849;0.958036;0.937500;
141;0.056846;0.979464;0.954167;
142;0.075979;0.971429;0.925000;
143;0.066198;0.970536;0.929167;
144;0.074124;0.972321;0.941667;
145;0.069168;0.973214;0.950000;
146;0.077612;0.973214;0.920833;
147;0.047421;0.981250;0.958333;
148;0.067575;0.973214;0.950000;
149;0.065748;0.975893;0.937500;
150;0.055597;0.981250;0.950000;
151;0.083917;0.966964;0.945833;
152;0.072028;0.970536;0.945833;
153;0.063173;0.976786;0.950000;
154;0.058853;0.977679;0.954167;
155;0.093372;0.970536;0.937500;
156;0.067695;0.975893;0.954167;
157;0.084904;0.969643;0.941667;
158;0.063579;0.975000;0.941667;
159;0.050530;0.985714;0.945833;
160;0.062428;0.978571;0.945833;
161;0.057921;0.976786;0.925000;
162;0.059264;0.980357;0.929167;
163;0.059656;0.977679;0.950000;
164;0.080711;0.968750;0.950000;
165;0.075748;0.975893;0.950000;
166;0.062143;0.975893;0.945833;
167;0.060036;0.976786;0.933333;
168;0.044354;0.985714;0.929167;
169;0.065200;0.976786;0.920833;
170;0.056916;0.977679;0.958333;
171;0.053122;0.977679;0.945833;
172;0.051596;0.976786;0.937500;
173;0.057116;0.979464;0.925000;
174;0.063885;0.977679;0.925000;
175;0.050053;0.983036;0.937500;
176;0.072159;0.977679;0.929167;
177;0.063433;0.972321;0.916667;
178;0.061576;0.978571;0.920833;
179;0.051362;0.979464;0.945833;
180;0.044946;0.983036;0.916667;
181;0.047223;0.983036;0.954167;
182;0.062778;0.979464;0.945833;
183;0.046340;0.983036;0.941667;
184;0.061701;0.977679;0.937500;
185;0.046155;0.987500;0.937500;
186;0.048880;0.977679;0.933333;
187;0.056956;0.980357;0.941667;
188;0.052981;0.980357;0.933333;
189;0.052534;0.980357;0.937500;
190;0.055436;0.979464;0.920833;
191;0.063600;0.981250;0.941667;
192;0.037414;0.987500;0.925000;
193;0.053194;0.976786;0.937500;
194;0.037695;0.984821;0.950000;
195;0.030768;0.984821;0.954167;
196;0.050772;0.982143;0.945833;
197;0.043618;0.982143;0.954167;
198;0.045408;0.984821;0.950000;
199;0.035998;0.984821;0.929167;
200;0.029387;0.986607;0.912500;
201;0.070649;0.977679;0.950000;
202;0.052142;0.979464;0.950000;
203;0.035074;0.988393;0.950000;
204;0.039976;0.984821;0.920833;
205;0.059372;0.975893;0.933333;
206;0.053324;0.979464;0.945833;
207;0.042114;0.984821;0.945833;
208;0.030385;0.992857;0.954167;
209;0.045724;0.983036;0.941667;
210;0.035948;0.989286;0.916667;
211;0.032835;0.990179;0.937500;
212;0.036532;0.986607;0.937500;
213;0.047462;0.980357;0.950000;
214;0.041689;0.983929;0.937500;
215;0.032059;0.987500;0.937500;
216;0.039468;0.985714;0.950000;
217;0.045174;0.987500;0.916667;
218;0.052446;0.978571;0.925000;
219;0.038713;0.984821;0.925000;
220;0.037699;0.984821;0.954167;
221;0.034780;0.985714;0.950000;
222;0.035574;0.987500;0.920833;
223;0.060705;0.981250;0.950000;
224;0.043342;0.982143;0.916667;
225;0.037677;0.987500;0.937500;
226;0.045778;0.984821;0.941667;
227;0.041013;0.981250;0.954167;
228;0.046706;0.986607;0.941667;
229;0.032692;0.986607;0.933333;
230;0.043752;0.983036;0.954167;
231;0.054826;0.984821;0.937500;
232;0.044430;0.985714;0.912500;
233;0.044222;0.987500;0.958333;
234;0.059125;0.980357;0.937500;
235;0.024300;0.990179;0.958333;
236;0.028263;0.991964;0.962500;
237;0.043894;0.986607;0.954167;
238;0.033423;0.985714;0.958333;
239;0.048832;0.984821;0.937500;
240;0.042490;0.988393;0.954167;
241;0.062055;0.975893;0.950000;
242;0.029758;0.988393;0.941667;
243;0.031346;0.983036;0.941667;
244;0.045395;0.986607;0.954167;
245;0.024590;0.991964;0.908333;
246;0.035465;0.985714;0.933333;
247;0.020906;0.993750;0.962500;
248;0.042373;0.985714;0.954167;
249;0.048728;0.987500;0.916667;
